amn	1142750
cno	1224608
trtn	1660734
momo	1610601
bipc	1788348
ait	109563
laur	912766
wtm	776867
unvr	1494319
sxt	310142
aeo	919012
pch	1338749
ab	825313
ofc	860546
osb	877365
safm	812128
sfrgy	1571549
mmsi	856982
jmia	1756708
ale	66756
jks	1481513
gdot	1386278
cwst	911177
pacw	1102112
avt	8858
ibp	1580905
pgny	1551306
fhb	36377
kmt	55242
fnb	37808
aple	1418121
ptve	1527508
dq	1477641
azihy	1533475
cnmd	816956
fskr	1525759
sdipf	1562040
svmk	1739936
gkos	1192448
pci	1558629
fnma	310522
anioy	1438557
dorm	868780
nhi	877860
nktr	906709
opch	1014739
ajrd	40888
acia	1651235
spb	109177
hi	1417398
alks	1520262
atco	1794846
mic	1289790
ostk	1130713
vcyt	1384101
lxp	910108
cohr	21510
urbn	912615
jjsf	785956
mtsi	1493594
wri	828916
sun	1552275
tcbi	1077428
adnt	1670541
wor	108516
ppbi	1028918
enr	1632790
inov	1619954
epr	1045450
jteky	1446661
blue	1293971
hmsy	1196501
bnr	1792267
gatx	40211
box	1372612
exls	1297989
bndsy	1438556
ngvt	1653477
bzun	1625414
csod	1401680
cixx	1829948
focs	1651052
carg	1494259
cron	1656472
algt	1362468
hrmy	1802665
golf	1672013
rog	84748
lila	1712184
bku	1504008
awr	1056903
bbu	1654795
avir	1593899
blkb	1280058
esba	1553079
vsh	103730
fhi	1056288
accd	1481646
wern	793074
fcfs	840489
rvmd	1628171
onb	707179
esrt	1541401
bxs	1299939
usm	821130
ful	39368
six	701374
cdna	1217234
bvn	1013131
syna	817720
shoo	913241
pcrx	1396814
cvbf	354647
lgih	1580670
ebc	1810546
pjt	1626115
axsm	1579428
mime	1644675
adct	1771910
bbby	886158
out	1579877
pacb	1299130
ccu	888746
evtc	1559865
gbt	1629137
trn	99780
cwh	1669779
apg	1796209
ava	104918
nni	1258602
abm	771497
ccoi	1158324
mcrb	1609809
ahco	1725255
mmyt	1495153
scl	94049
nus	1021561
pdco	891024
cort	1088856
ktos	1069258
opk	944809
spt	1517375
pzza	901491
tco	890319
manu	1549107
igt	1619762
amba	1280263
krtx	1771917
chx	1723089
veon	1468091
taro	906338
hwc	750577
bbavy	1399224
pd	1568100
bnl	1424182
vldr	1745317
car	723612
becn	1124941
peb	1474098
ago	1273813
mgee	1161728
mog-a	67887
imab	1778016
fcel	886128
ese	866706
livn	1639691
rrr	1653653
hp	46765
wetg	1784970
svnby	1464794
aca	1739445
beam	1745999
nsit	932696
sina	1094005
om	1484612
ibtx	1564618
matx	3453
tsem	928876
dan	26780
gt	42582
bpxxy	1567024
wd	1497770
fibk	860413
hl	719413
mcy	64996
eoccy	926864
afya	1771007
fn	1408710
cwt	1035201
rezi	1740332
csiq	1375877
cciv	1811210
ael	1039828
asb	7789
alxo	1810182
cmc	22444
tjbh	1499785
aub	883948
yelp	1345016
exg	1379438
mstr	1050446
isbc	1594012
www	110471
cmpr	1262976
unit	1620280
bstz	1768666
ninoy	1446588
psmt	1041803
coke	317540
prld	1678660
door	893691
dqws	1652561
abcb	351569
ktb	1760965
flr	1124198
jeld	1674335
sji	91928
b	9984
cmd	19446
gmely	1449219
cim	1409493
coop	933136
cbt	16040
colb	887343
tdc	816761
hmy	1023514
ailih	18654
brp	1781755
caty	861842
comm	1517228
nuva	1142596
sstk	1549346
lysdy	1444327
vsat	797721
gef	43920
utf	1275617
bposy	1588966
arce	1740594
kar	1395942
stay	1581164
prmw	884713
enbl	1591763
twou	1459417
sfm	1575515
utz	1739566
hgv	1674168
mtls	1091223
itgr	1114483
sats	1415404
bmi	9092
brc	746598
eqx	1756607
spxc	88205
eat	703351
sono	1314727
nsa	1618563
rcm	1472595
gbdc	1476765
sho	1295810
xncr	1326732
kw	1408100
indb	776901
omab	1378239
kfy	56679
flow	1641991
regi	1463258
abg	1144980
anat	1801075
sumo	1643269
tcp	1075607
jgccy	1446662
ggal	1114700
niu	1744781
ghc	104889
bur	1714174
csq	1275214
ain	819793
lthm	1742924
repl	1737953
ps	1725579
azul	1432364
nuv	812801
qntqy	1350865
med	910329
jehly	867536
ths	1320695
gpi	1031203
vne	1733186
seas	1564902
shen	354963
fsk	1422183
ag	1308648
tph	1561680
mxl	1288469
sfnc	90498
cvlt	1169561
max	1818383
yext	1614178
eprt	1728951
hth	1265131
save	1498710
mdrx	1124804
mlhr	66382
sum	1621563
ucbi	857855
stra	1013934
zyme	1403752
plxs	785786
mc	1596967
fun	811532
irbt	1159167
tex	97216
swn	7332
cmp	1227654
cnx	1070412
celh	1341766
pgre	1605607
iboc	315709
oibr-c	1160846
skyw	793733
eaf	931148
eght	1023731
main	1396440
rock	912562
smpl	1702744
iosp	1054905
iijiy	1090633
sfbs	1430723
sanm	897723
onto	704532
mtx	891014
alvr	1754068
fult	700564
aozoy	1383906
mgni	1595974
amrc	1488139
ntla	1652130
gnw	1276520
ax	1299709
rusha	1012019
clny	1679688
vrrm	1682745
fcpt	1650132
sitc	894315
psec	1287032
nnox	1795251
kymr	1815442
lgf-a	929351
navg	793547
tds	1051512
ego	918608
sbgi	912752
bcnay	1445168
epay	1073349
pdm	1042776
pvg	1508844
cvtv	1639234
vie	1734517
jack	807882
ctb	24491
fwrd	912728
cent	887733
qure	1590560
avav	1368622
bcat	1809541
rlj	1511337
mgln	19411
vtkly	913744
avns	1606498
itci	1567514
wsfs	828944
nstg	1401708
big	768835
ypf	904851
svc	945394
egfey	1437178
tls	320121
iba	1044896
rrc	315852
dpuky	1526593
dy	67215
apha	1733418
tr	98677
wsbc	203596
noah	1499543
kura	1422143
uehpy	1364276
xper	1803696
ww	105319
frhc	924805
wre	104894
ehth	1333493
qfin	1741530
bma	1347426
olma	1750284
jw-a	107140
epc	1096752
bdn	790816
igms	1496323
myov	1679082
nmih	1547903
atrc	1323885
int	789460
cnk	1385280
fit	1447599
mtor	1113256
joe	745308
praa	1185348
oi	812074
trq	1158041
fss	277509
mli	89439
rcii	933036
atkr	1666138
sjw	766829
orryy	1641431
ely	837465
prsc	1220754
cub	26076
enlc	1592000
ctre	1590717
mwa	1350593
whd	1699136
frme	712534
bft	1818355
cade	1614184
snbr	827187
calm	16160
hubg	940942
silk	1397702
msge	1795250
kron	1741830
jps	1176433
klic	56978
wafd	936528
cioxy	1483379
gb	1799983
banf	760498
tac	1144800
fbc	1033012
lung	1127537
inst	1355754
cpk	19745
fix	1035983
zntl	1725160
atsg	894081
phr	1412408
irwd	1446847
gsbd	1572694
pro	1392972
rpai	1222840
gbio	1733294
omi	75252
navi	1593538
pdce	77877
aat	1500217
edit	1650664
idcc	1405495
thrm	903129
ping	1679826
prgs	876167
lob	1462120
fbp	1057706
ety	1340736
ati	1018963
pbh	1295947
adx	2230
beat	1574774
vnom	1602065
pqg	1708035
trox	1530804
srne	850261
rnst	715072
ftai	1590364
sah	1043509
rmbs	917273
bkuh	1440153
sky	90896
prpl	1643953
eva	1592057
cstm	1563411
meso	1345099
amrn	897448
cffn	1490906
hcsg	731012
atra	1604464
dea	1622194
lzb	57131
twnk	1644406
cere	1805387
fmtx	1538927
btt	1528437
cyrx	1124524
ymab	1722964
nvmi	1109345
two	1465740
hri	1364479
bdc	913142
auph	1600620
tup	1008654
cde	215466
ipar	822663
or	1627272
wgo	107687
amk	1591587
ino	1055726
gcp	1644440
jag	1685715
ear	1719395
drna	1399529
tril	1616212
kros	1664710
ako-a	925261
prk	805676
vgr	59440
md	893949
mur	717423
mfa	1055160
maxr	1121142
pdi	1510599
cvco	278166
ntct	1078075
dsl	1566388
mgy	1698990
fmbi	702325
mdgl	1157601
azre	1633438
pcvx	1649094
hmn	850141
gtn	43196
stok	1623526
axnx	1603756
ufs	1381531
fuway	1090454
yduqy	1519821
rckt	1281895
pmt	1464423
utg	1263994
bcc	1328581
ottr	1466593
rpay	1720592
fubo	1484769
ffbc	708955
mrsn	1442836
cogny	1584943
cake	887596
bgs	1278027
abr	1253986
xhr	1616000
plmr	1761312
mythy	1437470
pipr	1230245
eurn	1604481
ue	1611547
clbk	1723596
trmk	36146
hlg	1596964
evt	1253327
ntb	1653242
flidy	1433087
hbm	1322422
rqi	1157842
cva	225648
crc	1609253
roic	1407623
hni	48287
crvl	874866
cxp	1252849
grwg	1604868
atgsy	1437541
gluu	1366246
mac	912242
rvnc	1479290
fmcc	1026214
kro	1257640
sig	832988
hlio	1024795
cswi	1624794
infn	1138639
spns	885740
alg	897077
pagp	1581990
ahl-pc	1267395
msc	1713334
mfgp	1359711
hrtx	818033
gab	794685
rvlv	1746618
osis	1039065
egov	1065332
kncay	1447125
fbk	1649749
acb	1683541
usna	896264
drh	1298946
blmn	1546417
ari	1467760
mgrc	752714
banr	946673
adldy	1641427
rcus	1724521
nwbi	1471265
bmdpf	1002788
mnro	876427
ngm	1426332
avya	1418100
avsfy	1454176
iag	1203464
odp	800240
dbc	1328237
kn	1587523
crcw	1688126
wabc	311094
amwd	794619
kamn	54381
prft	1085869
nwn	1733998
rvt	804116
cvi	1376139
gol	1291733
eb	1475115
ns	1110805
pmvp	1699382
bdj	1332283
htgc	1280784
aaww	1135185
tse	1519061
hep	1283140
bv	1734713
gnl	1526113
flws	1084869
bsm	1621434
atge	730464
cydy	1175680
syke	1010612
sim	887153
adus	1468328
htlf	920112
smci	1375365
htld	799233
oflx	1317945
kai	886346
vrtu	1207074
patk	76605
hcat	1636422
ltc	887905
kaiky	1447126
ccs	1576940
yala	1794350
srrk	1727196
aso	1817358
pam	1469395
ih	1814423
npo	1164863
sitm	1451809
bbn	1493683
bgcp	1094831
arct	1768224
scs	1050825
sttk	1680367
mrtn	799167
cccc	1662579
sy	1758530
argo	1091748
nrix	1549595
mik	1593936
cmps	1816590
itcb	1276671
alx	3499
sasr	824410
sbcf	730708
mnr	67625
baly	1747079
ttgt	1293282
bsig	1748824
ismay	1438655
ken	1611005
jrvr	1620459
nymt	1273685
csgs	1005757
ilpt	1717307
core	1318084
pslv	1494728
crtx	1662774
tpic	1455684
inmd	1742692
mmi	1578732
zeal	1674988
rlgy	1398987
calx	1406666
anf	1018840
acmr	1680062
hsc	45876
prax	1689548
evv	1222922
icfi	1362004
csii	1180145
ttmi	1116942
usa	799195
bke	885245
hyt	1222401
lgnd	886163
tslx	1508655
mag	1230992
sand	1434614
wbt	1650962
vrts	883237
btz	1379384
impjy	1437538
pgen	1356090
nbtb	790359
simo	1329394
mlab	724004
usph	885978
zuo	1423774
sgmo	1001233
vctr	1570827
brmk	1784797
fpf	1567569
aledy	1508668
sbe	1777393
sbh	1368458
mygn	899923
lkfn	721994
amcx	1514991
rtlr	1748773
cbz	944148
gms	1600438
tbio	1693415
pntg	1766400
nrc	70487
lfugf	1448591
mtdr	1520006
advm	1501756
mei	65270
etv	1322436
sg	1744894
aste	792987
epac	6955
eigi	1237746
fro	913290
rig	1451505
rgnx	1590877
dkl	1552797
qtrx	1503274
road	1718227
mho	799292
upld	1505155
wpf	1809104
akr	899629
nmrk	1690680
chrs	1512762
cang	1725123
etg	1270523
ffg	1012771
tnc	97134
cli	924901
bxmx	1298699
pfs	1178970
lgsxy	1447221
crncy	909531
mgnx	1125345
wmk	105418
krg	1286043
atnx	1300699
codi	1345126
lx	1708259
sgry	1638833
ghg	1724755
ccx	1774675
ceqp	1136352
real	1573221
cvgw	1133470
egbn	1050441
play	1525769
hope	1128361
kalu	811596
paya	1819881
evh	1628908
aroc	1389050
gty	1052752
crs	17843
aifly	1065199
msex	66004
tlnd	1668105
irt	1466085
loma	1711375
hhr	1721181
forty	1045986
icpt	1270073
uctt	1275014
mtrn	1104657
par	708821
ladr	1577670
endp	1593034
sa	1231346
trs	842633
boot	1610250
nfj	1260563
lnn	836157
cnxn	1050377
alex	1545654
home	1646228
snex	913760
cnst	1434418
prim	1361538
knsa	1730430
epzm	1571498
bdtx	1701541
nvgi	1500122
mbuu	1590976
vsto	1616318
hska	1038133
bpmp	1708301
cash	907471
fdp	1047340
rdwr	1094366
nxgn	708818
tbk	1539638
foe	35214
usac	1522727
frta	1678463
linx	1770883
ngd	800166
crk	23194
dlx	27996
gff	50725
dhc	1075415
faro	917491
gva	861459
ocul	1393434
plus	1022408
best	1709505
lbrt	1694028
vitl	1579733
cytk	1061983
zgnx	1375151
syx	945114
gth	1782594
lkncy	1767582
opi	1456772
geo	923796
lasr	1124796
stc	94344
ar	1433270
nmfc	1496099
plt	914025
modn	1118417
buse	314489
grbk	1373670
uvv	102037
azz	8947
crto	1576427
gbx	923120
nfh	1737422
szgpy	1450344
bst	1616678
nktx	1787400
ecol	1783400
fsm	1341335
cnr	883902
catm	1671013
vbtx	1501570
rmr	1644378
erj	1355444
mlco	1381640
cohu	21535
vcel	887359
ever	1640428
vsta	1792829
rna	1599901
supn	1356576
saft	1172052
feac	1801661
arqt	1787306
swm	1000623
rptx	1808158
silv	1659520
efsc	1025835
pgti	1354327
elf	1600033
phat	1783183
slp	1023459
dk	1694426
domo	1505952
ges	912463
ssp	832428
amsf	1018979
amti	1801777
clb	1000229
btai	1720893
prpb	1812667
star	1095651
ecpg	1084961
kpti	1503802
drq	1042893
wire	850460
chco	726854
bif	102426
vcra	1129260
arcb	894405
tbph	1583107
itpof	880224
blfs	834365
atri	701288
tgp	1308106
lmnx	1033905
ebix	814549
evop	1704596
ddd	910638
frg	1528930
giii	821002
prtc	1782999
inva	1080014
rnp	1224450
rytm	1649904
nexa	1713930
nxrt	1620393
ipoc	1801170
qada	1036188
vlrs	1520504
cpg	1545851
cdxs	1200375
wdr	1052100
bwmx	1788257
ipob	1801169
dgnr	1818201
plrx	1746473
din	49754
alec	1653087
rgr	95029
acel	1698991
dds	28917
kndi	1316517
chct	1631569
srg	1628063
yj	1759614
tcbk	356171
hurn	1289848
cgen	1119774
den	945764
fax	790500
pbi	78814
smp	93389
ttcf	1741231
xpel	1767258
qqqx	1608741
rwt	930236
gpro	1500435
ctagy	1450009
air	1750
fgroy	1438926
svm	1340677
labl	819220
itos	1808865
opra	1737450
grvy	1313310
kref	1631596
ocfc	1004702
cts	26058
psnl	1527753
cyh	1108109
crhc	1818212
ulnv	1605810
cls	1030894
brray	1381202
ccf	830524
eos	1308335
srce	34782
tmp	1005817
sbsi	705432
apsg	1820872
morf	1679363
hees	1339605
etw	1322435
lac	1440972
nbhc	1475841
oric	1796280
glng	1207179
unfi	1020859
cers	1020214
prrfy	1446252
ffc	1174164
akro	1744659
can	1780652
tlry	1731348
himx	1342338
hy	1173514
rdnt	790526
imgn	855654
fcf	712537
arco	1508478
inbx	1739614
mcri	907242
sph	1005210
clnc	1717547
trit	1819876
chy	1222719
ntgr	1122904
nhc	1047335
rmax	1581091
qnst	1117297
nvee	1532961
oec	1609804
gwb	1613665
awf	906013
oxm	75288
inn	1497645
sxi	310354
for	1406587
resi	1555039
jws	1800682
ha	1172222
pbf	1534504
gsah	1809987
tgh	1413159
ptnr	1096691
lrn	1157408
sybt	835324
gme	1326380
brkl	1049782
wnc	879526
fbnc	811589
arvn	1655759
myi	883412
eim	1176984
ftoc	1816090
sndx	1395937
rtp	1819848
stba	719220
annx	1528115
clne	1368265
pra	1127703
cxw	1070985
mdp	65011
cndt	1677703
tigr	1756699
hqh	805267
zumz	1318008
hcc	1691303
eig	1379041
ravn	82166
axl	1062231
rily	1464790
tpre	1576018
evri	1318568
krny	1617242
gogo	1537054
kra	1321646
avo	1802974
bhe	863436
iret	798359
tcrr	1750019
skt	899715
clls	1627281
insg	1022652
matw	63296
cenx	949157
jpc	1216583
scwx	1468666
uryl	1652842
uis	746838
kfrc	930420
qiwi	1561566
brog	1774983
lovv	1605780
shyf	743238
plow	1287213
fxcny	1164009
cmco	1005229
dht	1331284
ofg	1030469
audc	1086434
krys	1711279
nblx	1647513
agys	78749
rbbn	1708055
nwbo	1072379
pten	889900
ten	1024725
kids	1425450
grpn	1490281
afin	1568162
acls	1113232
gabc	714395
chi	1171471
grc	42682
imax	921582
bhlb	1108134
aod	1379400
hfwa	1046025
dyn	1818794
gnmk	1487371
pae	1720821
flgt	1674930
ssys	1517396
ptgx	1377121
hngr	722723
cmre	1503584
uht	798783
gam	40417
ahh	1569187
freq	1703647
ll	1396033
seznl	1662991
ffwm	1413837
gel	1022321
slcjy	1523541
lnth	1521036
bhk	1160864
cstl	1447362
myrg	700923
clm	814083
pack	1712463
ghld	1821160
sfl	1289877
chef	1517175
enta	1177648
cldx	744218
alp-pq	3153
atec	1350653
swbi	1092796
ltmaq	1047716
tvty	704415
jbss	880117
pasg	1787297
wll	1255474
amph	1297184
ihrt	1400891
kelya	55135
jout	788329
iiiv	1728688
vmo	884152
fpac	1829426
jqc	1227476
ceva	1173489
schl	866729
bcrx	882796
lmat	1158895
ciic	1789760
ac	1642122
evm	1177161
petq	1668673
tsha	1806310
mobl	1470099
drd	1023512
trhc	1651561
otrk	1136174
tgs	931427
fbm	1688941
tcmd	1027838
fph	1574197
brbr	1772016
forr	1023313
le	799288
trtx	1630472
pfc	946647
tdf	919893
aio	1778114
veco	103145
cry	784199
scu	1403256
nk	1326110
stkl	351834
blnk	1429764
emd	1227862
pi	1114995
gof	1380936
prvb	1695357
alpc	1616736
wrld	108385
gsky	1712923
np	1296435
osur	1116463
calt	1795579
pdfs	1120914
bkd	1332349
echo	1426945
kos	1509991
ingn	1294133
cet	18748
ospn	1044777
bjri	1013488
trvg	1683825
imos	1123134
bedu	1696355
nesr	1698514
atni	879585
thq	1604522
iesc	1048268
enva	1529864
prdo	1046568
ocsl	1414932
mbin	1629019
desp	1703141
pahc	1069899
hmi	1720446
maxn	1796898
res	742278
holi	1357450
bcsf	1655050
wlkp	1604665
hibb	1017480
kyn	1293613
cars	1683606
cel	1385145
step	1796022
igr	1268884
ra	1655099
cbb	716133
mgic	876779
imkta	50493
dbd	28823
tcx	909494
slrc	1418076
acco	712034
ebsb	1600125
knl	1011570
fanh	1413855
vivo	794172
afib	1522860
ande	821026
plab	810136
swdhy	1531006
htd	1260041
hmst	1518715
tig	1801754
bfs	907254
sgh	1616533
rbac	1815184
nie	1383441
avan	1819608
crdf	1213037
togl	1378125
hutcy	1461402
espr	1434868
cnob	712771
rdus	1428522
cara	1346830
mgpi	835011
arzty	1423210
cii	1278895
sii	1512920
ckh	859598
sohu	1734107
atha	1620463
ueic	101984
lorl	1006269
npacy	1450276
glt	41719
gldd	1372020
tbbk	1295401
denn	852772
eh	1759783
meg	1643615
sft	1762322
rc	1527590
ofix	884624
cir	1091883
tpb	1290677
ichr	1652535
agx	100591
osw	1758488
cepu	1717161
gsg	1332174
agm	845877
vtol	1525221
sri	1043337
crmt	799850
hzo	1057060
vygg	1822877
qtt	1733298
ntus	878526
mdxg	1376339
crzo	1040593
wow	1701051
ainv	1278752
camt	1109138
mtsc	68709
iim	885601
tpc	77543
wiw	1267902
omer	1285819
tbi	768899
agro	1499505
cco	1334978
lgvw	1804176
gim	828803
schn	912603
apog	6845
ldp	1548717
tgi	1021162
cmbm	1738177
banc	1169770
wash	737468
mmx	1773250
prts	1378950
adap	1621227
sblk	1386716
hud	1714368
talo	1724965
sibn	1459839
pstx	1661460
oii	73756
msgn	1469372
extr	1078271
ruprf	1010000
goac	1816176
cpac	1221029
leap	1818346
albo	1322505
nxe	1698535
sqz	1604477
ncbs	1174850
fprx	1175505
lca	1768012
vxrt	72444
rbcaa	921557
cyd	932695
stng	1483934
nx	1423221
vkq	877463
kdmn	1557142
arr	1428205
parr	821483
nwli	1635984
sp	1059262
stfc	874977
ambc	874501
qtnt	1596946
tcpc	1370755
nex	1688476
wtre	1601669
amrs	1365916
boe	1320375
vet	1293135
mnkd	899460
sptn	877422
rad	84129
plya	1692412
hrvsf	1760439
gmhi	1758057
goss	1728117
pump	1680247
pdt	855886
hzac	1817071
wina	908315
bbar	913059
kcac	1811414
anab	1370053
ebon	1799290
yumm	1073748
quot	1115128
solo	1637736
scsc	918965
abtx	1642081
dnow	1599617
mnrl	1745797
hbnc	706129
ameh	1083446
iqi	885125
agen	1098972
coll	1267565
gmre	1533615
akus	1722271
sppi	831547
efc	1411342
myd	879361
bfk	1137393
vnda	1347178
algs	1799448
fhtx	1822462
gsbc	854560
xent	1271214
vff	1584549
capl	1538849
hlit	851310
ccd	1602584
vbiv	764195
altm	1692787
new	1726189
bpyu	1496048
iclk	1697818
bcor	1068875
orgo	1661181
lbai	846901
grsv	1816816
si	1312109
vrex	1681622
etj	1395325
clct	1089143
ircp	1128173
bstc	875622
treb	1805833
obnk	1516912
ppr	826020
idex	837852
cass	708781
imtx	1809196
cown	1466538
one	1722380
cps	1320461
vslax	853180
lind	1512499
plce	1041859
rev	887921
vgac	1804591
good	1234006
mitfy	1515160
rpt	842183
vvi	884219
stro	1382101
hio	910068
hfro	1710680
sgsvf	1398832
cfii	1811856
aosl	1387467
wetf	880631
ctbi	350852
lc	1409970
bpfh	821127
boom	34067
tlmd	1791091
fvti	1626745
bmtc	802681
bit	1562818
mye	69488
dbi	1319947
finv	1691445
ivr	1437071
ziop	1107421
bomn	1494582
uscr	1073429
nfbk	1493225
aten	1580808
cgbd	1544206
by	1702750
esta	1688757
spwh	1132105
amtb	1734342
vapo	1253176
bcx	1506289
npk	80172
amc	1411579
erf	1126874
trst	357301
utl	755001
kodk	31235
hlx	866829
hstm	1095565
bcov	1313275
erii	1421517
bchg	1732409
eoi	1300391
pbfx	1582568
fbms	947559
uslm	82020
inzy	1693011
pets	1040130
imxi	1683695
yorw	108985
tuwoy	1145678
hone	1769617
ihc	701869
gprk	1464591
nbb	1478888
revg	1687221
dnk	1785154
egrx	827871
dtil	1357874
sprb	1683553
umh	752642
pthiy	1520253
gogl	1029145
kop	1315257
ulh	1308208
muc	1051004
adtn	926282
ufcs	101199
fosl	883569
aeri	1337553
mgtx	1735438
dmrc	1438231
bgy	1393299
vsbc	1697884
mod	67347
glp	1323468
clw	1441236
coe	1659494
duo	1750593
mmd	1518557
amrx	1723128
qcrh	906465
blx	890541
nink	1567388
uvsp	102212
wifi	1169988
mvf	835948
pfbc	1492165
avro	1681087
fi	1575828
hbia	732417
pcpl	1800347
loco	1606366
veri	1615165
kdny	1435049
opt	1815620
mmrty	1412481
hix	1058239
cbtx	1473844
fmcb	1085913
ghy	1554697
dco	30305
axgn	805928
vec	1601548
cmo	766701
oncr	1671818
vray	1597313
merc	1333274
rlmd	1553643
gpre	1309402
mgi	1273931
cubi	1488813
isee	1410939
ruth	1324272
blw	1233681
ggn	1313510
gern	886744
pros	1634038
uxin	1729173
mirm	1759425
mpx	1129155
cai	1388430
aegn	353020
yi	1738906
frln	1810031
nls	1078207
mui	1232860
tg	850429
llnw	1391127
autl	1730463
hwkn	46250
arlp	1086600
bq	1815021
nndm	1643303
bgb	1546429
lpg	1596993
cac	750686
ubp	1029800
odt	1717452
siga	1010086
trmd	1655891
chw	1396277
ango	1275187
apto	882361
mmu	886043
ardx	1437402
anik	898437
htbk	1053352
avk	1219120
lbc	1475348
wprt	1370416
diax	1608742
hps	1215913
bcel	1532346
xbit	1626878
ntst	1798100
dfp	1559991
etnb	1785173
cldt	1476045
oyst	1720725
sm	893538
dfin	1669811
fmbh	700565
flxn	1419600
prty	1592058
nssc	69633
avid	896841
pand	1807901
nltx	1404644
ghiv	1783398
scvl	895447
fsp	1031316
gray	1534133
gpmt	1703644
srdx	924717
bto	925683
ff	1337298
usat	896429
yin	1661125
bbsi	902791
gsat	1366868
ruby	1709401
thff	714562
amsc	880807
jpi	1547994
bfc	1746109
gts	1171662
bme	1314966
evn	1074540
exk	1277866
mfl	1045126
tshmy	1503526
arch	1037676
swir	1111863
dcom	1005409
pebo	318300
hsii	1066605
asix	1673985
rex	744187
fusn	1805890
mua	901243
bcei	1509589
alta	1636286
leo	818972
eft	1288992
radi	1810739
gthx	1560241
tile	715787
amswa	713425
cpf	701347
csv	1016281
mqy	890196
iva	1756594
myn	882150
bmrc	1403475
eqd	1818221
mrc	1439095
jhb	1647933
hvt	216085
wttr	1693256
nat	1000177
urov	1740547
atex	1304492
nga	1815495
apre	1781983
gp	1584547
cfb	1458412
mca	888410
hcci	1403431
aplt	1697532
atrs	1016169
cmtl	23197
hyac	1771908
smlr	1554859
pzn	1399249
mx	1325702
caf	1368493
hpi	1176199
gdyn	1743725
ifn	917100
knop	1564180
cbay	1042074
igd	1285890
caap	1717393
impx	1820191
cdmo	704562
abst	1071058
rnlx	1811115
oprt	1538716
rigl	1034842
ldl	60977
dgii	854775
fsd	1494530
tell	61398
iiin	764401
catc	711772
insw	1679049
mitk	807863
nsrpf	1536674
fbrx	1419041
isd	1534880
thr	1489096
chuy	1524931
imra	1672619
irs	933267
peix	778164
kxin	1713539
jfr	1276533
cvm	725363
gco	18498
bzh	915840
ctt	1341141
dsu	1051003
bdge	846617
tsc	1380846
arow	717538
hpk	1792849
rcel	1762303
dlth	1649744
advv	1698519
akba	1517022
cbat	1117171
orbc	1361983
snr	1610114
ta	1378453
ead	1210123
hmlp	1603016
krp	1657788
fuv	1558583
esgc	1532981
bdsx	1439725
eth	896156
smts	1705259
mrus	1651311
gden	1071255
nvgs	1581804
avd	5981
rapt	1673772
cal	14707
gan	1799332
gbab	1495825
dvax	1029142
ortx	1748907
dmyt	1793659
sln	1479615
ppt	827773
zyxi	846475
hymc	1718405
efr	1258623
axdx	727207
tclry	1080259
co	1467808
vktx	1607678
hmtv	1567345
apei	1201792
strl	874238
hgen	1293310
pko	1412350
fnko	1704711
wsbf	1569994
tcs	1411688
uve	891166
wism	1756640
tpco	1593195
sva	1084201
thw	1635977
clvs	1466301
dhil	909108
casa	1333835
love	1701758
afmd	1608390
vhi	59255
pmo	900422
dpg	1515671
bxg	778946
rfp	1393066
dske	1642453
omn	1090061
wldn	1370450
evi	65312
awh	926617
laws	703604
urgn	1668243
wve	1631574
blbd	1589526
mrns	1267813
ebf	33002
clar	913277
ktf	839533
prta	1559053
lxfr	1096056
trne	1754820
ehi	1228509
hckt	1057379
snpr	1819584
jih	1787791
awp	1390195
mtem	1183765
oxlc	1495222
thbr	1769318
crf	33934
nhf	1356115
mtl	1302362
cnsl	1304421
pbyi	1401667
amyt	1783010
faii	1815849
blct	1791278
cutr	1162461
min	826735
tour	1597095
cnbka	812348
arlo	1736946
fixx	1661998
btaq	1815526
sbr	710752
pgc	1050743
hql	884121
spro	1701108
kbal	55772
bfz	1137391
fuse	1807846
qep	1108827
inaq	1819035
crnx	1658247
enpc	1816261
hcac	1750153
alrs	903419
mhn	1038186
flic	740663
bui	1528988
muj	1053988
wimi	1770088
wuyi	1687065
mcft	1638290
dba	1383082
fra	1259708
tdw	98222
bysi	1677940
fldm	1162194
avdl	1012477
ryi	1481582
rnwey	1361369
frph	844059
cpsi	1169445
ello	946394
hffg	1680873
cste	1504379
hci	1400810
ffic	923139
biio	1575420
bcyc	1761612
true	1327318
mbwm	1042729
miy	890393
dgica	800457
gut	1080720
deh	1812173
ecom	1169652
amal	1823608
lsf	1650696
mov	72573
bbdc	1379785
titn	1409171
onew	1772921
agle	1636282
mdrpf	1526243
ryam	1597672
bnft	1576169
itrn	1337117
bfst	1624322
amot	46129
nbr	1163739
msbi	1466026
ccbg	726601
flng	1772253
dx	826675
twnd	1814215
rvp	946563
srlp	1525287
tpvg	1580345
ipha	1598599
kala	1479419
cpe	928022
pflt	1504619
nnax	1132509
acnd	1805651
apts	1481832
tnk	1419945
thcb	1760689
sgu	1002590
gci	1579684
gss	903571
rmt	912147
gcmg	1819796
dms	1725134
zixi	855612
nptn	1227025
rmg	1757932
fcbc	859070
stk	1471420
jpdyy	1615026
tars	1819790
cplg	1707178
afb	1162027
nbev	1579823
rgp	1084765
edd	1388141
sftw	1753539
dxpe	1020710
vpg	1487952
vsec	102752
grif	1037390
viot	1742770
mux	314203
axti	1051627
aspn	1145986
newt	1587987
